date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2020-10-24,False,True,0.41,340,80,40,2cd,1,74.15936802,-0.0,74.15936802,113.43084736,-1116.3679707002607,-1116.3679707002607,-1039.3383915698255,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-25,False,True,0.41,340,80,40,2cd,1,75.92251045,-0.0,75.92251045,115.19398979,-1143.173377759554,-1143.173377759554,-1066.143798629119,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-26,False,True,0.41,340,80,40,2cd,1,77.68565289,-0.0,77.68565289,116.95713223,-1169.9787848185651,-1169.9787848185651,-1092.9492056881304,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-10-27,False,True,0.41,340,80,40,2cd,1,79.44879532,-0.0,79.44879532,118.72027466,-1196.7841918773606,-1196.7841918773606,-1119.7546127469259,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-28,False,True,0.41,340,80,40,2cd,1,81.21193776,-0.0,81.21193776,120.48341709999998,-1223.5895989367289,-1223.5895989367289,-1146.560019806294,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-29,False,True,0.41,340,80,40,2cd,1,82.97508019,-0.0,82.97508019,122.24655953,-1250.3950059957406,-1250.3950059957406,-1173.3654268653054,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-30,False,True,0.41,340,80,40,2cd,1,84.73822262,-0.0,84.73822262,124.00970197,-1277.2004130548924,-1277.2004130548924,-1200.1708339244576,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-10-31,False,True,0.41,340,80,40,2cd,1,86.50136506,-0.0,86.50136506,125.7728444,-1304.0058201128259,-1304.0058201128259,-1226.9762409823911,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
2020-11-01,False,True,0.41,340,80,40,2cd,1,88.26450749,-0.0,88.26450749,127.53598683,-1330.8112271723348,-1330.8112271723348,-1253.7816480419,0.0,0.0,77.02957913043497,2310.887373913049,-30000,-30000,-30000,0,0,0.14121317591062033,0.0,-0.0
2020-11-02,False,True,0.41,340,80,40,2cd,1,90.02764993,-0.0,90.02764993,129.29912926999998,-1357.6166342312054,-1357.6166342312054,-1280.5870551007706,0.0,0.0,77.02957913043473,2310.887373913042,-30000,-30000,-30000,0,0,0.14121317591061966,0.0,-0.0
