date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge
2021-05-20,True,True,0.41,340,225,100,2cd,1,665.7391187000001,-301.1478323,544.88750447,644.88750447,-5988.098369566752,-5140.656635148569,-4924.010943844221,847.4417344181829,25423.25203254549,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-05-21,True,True,0.41,340,225,100,2cd,1,772.5956487999999,-390.475006,536.30000052,536.30000052,-6468.2786893109605,-4319.566376076664,-4102.920684772315,2148.7123132342967,64461.3693970289,216.64569130434847,6499.370739130454,0,0,0,0,0,0.14121317591062033,0.0,-0.0
2021-05-22,True,True,0.41,340,225,100,2cd,1,708.825017,-387.66522339999995,500.47826480000003,600.4782648,-5656.242805419053,-3400.714371242372,-3184.068679938025,2255.528434176681,67665.85302530043,216.6456913043471,6499.370739130413,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-05-23,True,True,0.41,340,225,100,2cd,1,391.8500004,-205.1500015,309.04783806999995,387.70000447999996,-2567.022207330282,-2044.0378585990509,-1964.0902676417586,522.9843487312312,15689.530461936936,79.94759095729228,2398.4277287187683,0,0,0,0,0,-0.0026508766918389437,0.0,-0.0
2021-05-24,True,True,0.41,340,225,100,2cd,1,748.1521909,-399.07082760000003,542.5173793000001,578.8043452,-5652.237855224048,-3822.034880008277,-3605.389188703929,1830.202975215771,54906.089256473126,216.64569130434802,6499.370739130441,0,0,0,0,0,0.14121317591061922,73.8490437477,-0.0
2021-05-25,True,True,0.41,340,225,100,2cd,1,791.7652281000001,-411.5956514,498.19582381,534.5541786,-5947.045827035763,-3775.8473902664255,-3559.201698962078,2171.1984367693376,65135.95310308013,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-05-26,True,True,0.41,340,225,100,2cd,1,553.8608681,-72.875,534.8956510999999,595.8999989700001,-3964.1242055699913,-3714.1316940059924,-3497.486002701645,249.99251156399896,7499.775346919969,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-05-27,True,True,0.41,340,225,100,2cd,1,546.662506,-357.4249955,385.23912910000007,412.5625112,-4430.1751801042865,-2861.099012540307,-2644.4533212359593,1569.0761675639797,47072.28502691939,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-05-28,True,True,0.41,340,225,100,2cd,1,700.5956474999999,-410.33750530000003,552.1800048,607.6347815,-6102.629710427242,-4365.968099112008,-4149.32240780766,1736.661611315234,52099.84833945702,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,0.0,-0.0
2021-05-29,True,True,0.41,340,225,100,2cd,1,763.8086959,-411.01666889999996,577.6777752,652.6521948,-5875.556661125773,-4068.7568831906856,-3852.1111918863376,1806.7997779350871,54203.99333805261,216.64569130434802,6499.370739130441,0,0,0,0,0,0.14121317591061922,0.0,-0.0
2021-05-30,True,True,0.41,340,225,100,2cd,1,644.0791552000001,-368.3333333,404.04783669999995,504.04783669999995,-4312.666262669007,-2189.4876823042514,-2124.8622570065754,2123.1785803647554,63695.35741094266,64.62542529767597,1938.7627589302792,0,0,0,0,0,-0.02808021637049074,0.0,-42.05649273959999
2021-05-31,True,True,0.41,340,225,100,2cd,1,799.9260943,-407.1208368,490.9173876,570.6260854000001,-5576.327856513963,-3939.601530591487,-3722.9558392871395,1636.7263259224756,49101.78977767427,216.64569130434757,6499.370739130427,0,0,0,0,0,0.14121317591061966,15.634124918099996,-0.0
