date,simulate_pv,solar_to_battery,solar_to_battery_purchase_price,pv_size_kW,storage_size_kWh,storage_power_kW,control_mode,weather_normalization,peak_load,peak_pv,peak_net_load_after_pv,peak_net_load_after_storage,original_energy_bill,post_pv_energy_bill,post_pv&storage_energy_bill,pv_energy_saving,pv_energy_saving_monthly,storage_energy_saving,storage_energy_saving_monthly,original_demand_bill,post_pv_demand_bill,post_pv&storage_demand_bill,pv_demand_saving,storage_demand_saving,IRR,pv_export_revenue,pv_import_charge,energy_saving_per_kWh,storage_params
6/28/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2010,-848,1700,1700,-19791.3234,-16959.9418,-16018.5831,2831.3816,84941.448,941.3587024,28240.76107,-80400,-68000,-68000,12400,0,0.136794103,0,0,28.24076107,1000kWh-500kW
7/13/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2623.471,-1127,1764.471,1770.891325,-20426.01557,-16961.58027,-16020.22156,3464.4353,103933.059,941.3587024,28240.76107,-104938.84,-70578.84,-70835.65301,34360,-256.8130056,0.134978113,0,0,28.24076107,1000kWh-500kW
7/14/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,3173.045,-1954,2678.045,2684.465325,-28860.94371,-23673.88141,-22732.52271,5187.0623,155611.869,941.3587024,28240.76107,-126921.8,-107121.8,-107378.613,19800,-256.8130056,0.134978113,0,0,28.24076107,1000kWh-500kW
7/15/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2078.301,-1024,1787.584,1986.278,-22121.60485,-19013.21395,-18071.85525,3108.3909,93251.727,941.3587024,28240.76107,-83132.04,-71503.36,-79451.12,11628.68,-7947.76,0.078144383,0,0,28.24076107,1000kWh-500kW
7/16/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,3082.848,-2129,1521.995,1698,-25024.45131,-16458.49788,-15218.73917,8565.95343,256978.6029,1239.758702,37192.76107,-123313.92,-60879.8,-67920,62434.12,-7040.2,0.148456574,137.27142,-205,37.19276107,1000kWh-500kW
7/17/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,2334.505,-659,2008.09,2507.505,-24752.08628,-22810.71158,-21869.35288,1941.3747,58241.241,941.3587024,28240.76107,-93380.2,-80323.6,-100300.2,13056.6,-19976.6,-0.041813309,0,0,28.24076107,1000kWh-500kW
7/18/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1707.089,-1699,1430.132,1800,-19224.76606,-13646.74236,-12705.38366,5578.0237,167340.711,941.3587024,28240.76107,-68283.56,-57205.28,-72000,11078.28,-14794.72,0.020908557,0,0,28.24076107,1000kWh-500kW
7/19/20,TRUE,TRUE,0.41,340,1000,500,2cd,1,1607.73,-1142,1254.026,1414.118,-16250.65446,-11564.85306,-10617.30605,4685.8014,140574.042,947.5470156,28426.41047,-64309.2,-50161.04,-56564.72,14148.16,-6403.68,0.091377187,0,0,28.42641047,1000kWh-500kW
3/16/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2881,-2977,1654,1654.000484,-23047.9378,-10890.5644,-9491.03132,12157.3734,364721.202,1399.53308,41985.99239,-115240,-66160,-66160.01936,49080,-0.019356716,0.181960228,600.4285641,-289.6402275,34.98832699,1200kWh-600kW
3/17/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,3564,-2809,1660,1768,-24679.7444,-12274.1086,-10347.49162,12405.6358,372169.074,1926.616984,57798.50953,-142560,-66400,-70720,76160,-4320,0.242613333,724.6994058,-539.4765221,48.16542461,1200kWh-600kW
3/18/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2061,-2783,1658,1718,-21180.242,-9607.8144,-8077.596234,11572.4276,347172.828,1530.218166,45906.54499,-82440,-66320,-68720,16120,-2400,0.18985463,1314.406151,-351.6684055,38.25545416,1200kWh-600kW
3/19/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1653,-2746,1012,1390,-15497.4996,-6300.274,-5390.836245,9197.2256,275916.768,909.4377545,27283.13264,-66120,-40480,-55600,25640,-15120,-0.012889628,2728.171634,-55.22212832,22.73594386,1200kWh-600kW
3/20/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1427,-2804,972,1340,-15235.1386,-5851.1872,-4953.974693,9383.9514,281518.542,897.212507,26916.37521,-57080,-38880,-53600,18200,-14720,-0.012436519,2957.277835,-51.34689105,22.43031267,1200kWh-600kW
3/21/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1534,-2599,1222,1356,-16343.2508,-8004.2636,-7135.445496,8338.9872,250169.616,868.818104,26064.54312,-61360,-48880,-54240,12480,-5360,0.055367875,1988.159559,-37.7835407,21.7204526,1200kWh-600kW
3/22/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1172,-2664,806,1406,-9834.1265,-5464.1604,-3848.247797,4369.9661,131098.983,1615.912603,48477.37808,-46880,-32240,-56240,14640,-24000,0.076330423,2280.756875,-389.4612339,40.39781507,1200kWh-600kW
4/6/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1982,-2300,1172,1426,-14098.2394,-7416.1606,-5604.520784,6682.0788,200462.364,1811.639816,54349.19447,-79280,-46880,-57040,32400,-10160,0.19235001,1289.828163,-482.4668035,45.29099539,1200kWh-600kW
4/7/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1753,-2763,1552,1950,-19039.1088,-8566.8236,-7757.206061,10472.2852,314168.556,809.6175393,24288.52618,-70120,-62080,-78000,8040,-15920,-0.059548921,1791.804489,-9.688101749,20.24043848,1200kWh-600kW
4/8/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1342,-2683,1230,1830,-14913.468,-6497.8822,-5709.234353,8415.5858,252467.574,788.6478466,23659.4354,-53680,-49200,-73200,4480,-24000,,3010.799989,-1.12E-05,19.71619617,1200kWh-600kW
4/9/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1403,-2702,1028,1580,-15992.1592,-7034.0116,-5942.773476,8958.1476,268744.428,1091.238124,32737.14371,-56120,-41120,-63200,15000,-22080,-0.031852853,2929.010576,-143.3837539,27.28095309,1200kWh-600kW
4/10/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2034,-2439,1034,1606,-15447.9707,-7604.2358,-6815.03226,7843.7349,235312.047,789.2035396,23676.10619,-81360,-41360,-64240,40000,-22880,-0.34578737,1851.719989,-1.12E-05,19.73008849,1200kWh-600kW
4/11/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1342,-431,1158,1574,-15785.0602,-14416.5368,-13286.90636,1368.5234,41055.702,1129.630443,33888.91329,-53680,-46320,-62960,7360,-16640,0.029403238,0,0,28.24076107,1200kWh-600kW
4/12/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1332,-3030,1332,1570,-13704.3274,-6929.064,-6139.86046,6775.2634,203257.902,789.2035396,23676.10619,-53280,-53280,-62800,0,-9520,0.006966357,4241.639989,-1.12E-05,19.73008849,1200kWh-600kW
5/4/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1178,-2545,942,1398,-13355.45,-5483.8826,-4688.828848,7871.5674,236147.022,795.0537521,23851.61256,-47120,-37680,-55920,9440,-18240,-0.105183765,3123.119989,-1.12E-05,19.8763438,1200kWh-600kW
5/5/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1517,-356,1284,1706,-15373.0521,-13717.176,-12587.54556,1655.8761,49676.283,1129.630443,33888.91329,-60680,-51360,-68240,9320,-16880,0.027612254,0,0,28.24076107,1200kWh-600kW
5/6/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1387,-804,1008,1352,-13917.9348,-10064.8348,-8935.584239,3853.1,115593,1129.250561,33877.51683,-55480,-40320,-54080,15160,-13760,0.049847602,0,0,28.23126403,1200kWh-600kW
5/7/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2408,-2929,1422,1528,-22149.7157,-9719.7308,-8488.134603,12429.9849,372899.547,1231.596197,36947.88591,-96320,-56880,-61120,39440,-4240,0.129306246,963.7866022,-210.2284438,30.78990493,1200kWh-600kW
5/8/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2133,-1474,2120,2167.632718,-23784.7091,-17438.9086,-16148.35448,6345.8005,190374.015,1290.554119,38716.62357,-85320,-84800,-86705.30871,520,-1905.308708,0.153043758,0,-106.6,32.26385298,1200kWh-600kW
5/9/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2194,-1400,1696,1956,-22054.4262,-16527.6072,-15397.97676,5526.819,165804.57,1129.630443,33888.91329,-87760,-67840,-78240,19920,-10400,0.072522361,0,0,28.24076107,1200kWh-600kW
5/10/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2672,-2804,1424,2024,-19972.2792,-10914.492,-9035.078488,9057.7872,271733.616,1879.413512,56382.40535,-106880,-56960,-80960,49920,-24000,0.124144357,263.64,-514.14,46.98533779,1200kWh-600kW
6/22/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,3435,-1099,2922,2926.347824,-26592.366,-21686.6526,-20549.62535,4905.7134,147171.402,1137.027252,34110.81756,-137400,-116880,-117053.913,20520,-173.9129559,0.137040254,0,0,28.4256813,1200kWh-600kW
6/23/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2540,-481,2268,2271.810964,-25685.0884,-23642.0342,-22512.40376,2043.0542,61291.626,1129.630443,33888.91329,-101600,-90720,-90872.43856,10880,-152.4385563,0.135896356,0,0,28.24076107,1200kWh-600kW
6/24/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2728,-2668,1632,1858,-22154.6196,-12173.113,-10710.90481,9981.5066,299445.198,1462.208193,43866.2458,-109120,-65280,-74320,43840,-9040,0.140670372,0,-223.86,36.55520484,1200kWh-600kW
6/25/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1552,-2359,970,1570,-7326.6128,-3205.9698,-2570.257158,4120.643,123619.29,635.7126417,19071.37925,-62080,-38800,-62800,23280,-24000,,2881.479233,-62.972601,15.89281604,1200kWh-600kW
6/26/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1000,-1964,686,904,-8741.8473,-4477.8264,-3153.124247,4264.0209,127920.627,1324.702153,39741.06459,-40000,-27440,-36160,12560,-8720,0.11874083,1901.638676,-250.921392,33.11755383,1200kWh-600kW
6/27/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1245,-861,1016,1268,-12562.3556,-8983.5852,-7844.471047,3578.7704,107363.112,1139.114153,34173.42458,-49800,-40640,-50720,9160,-10080,0.076417418,0,0,28.47785382,1200kWh-600kW
6/28/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2010,-848,1700,1700,-19791.3234,-16959.9418,-15830.46964,2831.3816,84941.448,1129.472159,33884.16476,-80400,-68000,-68000,12400,0,0.13676693,0,0,28.23680397,1200kWh-600kW
7/13/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2623.471,-1127,1764.471,1847.913,-20426.01557,-16961.58027,-15832.39664,3464.4353,103933.059,1129.183623,33875.50868,-104938.84,-70578.84,-73916.52,34360,-3337.68,0.116805396,0,0,28.22959057,1200kWh-600kW
7/14/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,3173.045,-1954,2678.045,2685.74939,-28860.94371,-23673.88141,-22544.25097,5187.0623,155611.869,1129.630443,33888.91329,-126921.8,-107121.8,-107429.9756,19800,-308.1756068,0.134978113,0,0,28.24076107,1200kWh-600kW
7/15/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2078.301,-1024,1787.584,2086.278,-22121.60485,-19013.21395,-17883.58351,3108.3909,93251.727,1129.630443,33888.91329,-83132.04,-71503.36,-83451.12,11628.68,-11947.76,0.06226056,0,0,28.24076107,1200kWh-600kW
7/16/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,3082.848,-2129,1521.995,1798,-25024.45131,-16458.49788,-14965.37249,8565.95343,256978.6029,1493.125384,44793.76153,-123313.92,-60879.8,-71920,62434.12,-11040.2,0.13421026,98.27142,-246,37.3281346,1200kWh-600kW
7/17/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,2334.505,-659,2008.09,2607.505,-24752.08628,-22810.71158,-21681.08114,1941.3747,58241.241,1129.630443,33888.91329,-93380.2,-80323.6,-104300.2,13056.6,-23976.6,-0.041875185,0,0,28.24076107,1200kWh-600kW
7/18/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1707.089,-1699,1430.132,1900,-19224.76606,-13646.74236,-12517.11192,5578.0237,167340.711,1129.630443,33888.91329,-68283.56,-57205.28,-76000,11078.28,-18794.72,0.012520309,0,0,28.24076107,1200kWh-600kW
7/19/20,TRUE,TRUE,0.41,340,1200,600,2cd,1,1607.73,-1142,1254.026,1514.118,-16250.65446,-11564.85306,-10429.34088,4685.8014,140574.042,1135.512183,34065.3655,-64309.2,-50161.04,-60564.72,14148.16,-10403.68,0.073621584,0,0,28.38780458,1200kWh-600kW
3/16/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2881,-2977,1654,1654.000484,-23047.9378,-10890.5644,-9227.963474,12157.3734,364721.202,1662.600926,49878.02779,-115240,-66160,-66160.01936,49080,-0.019356717,0.156693806,600.4285605,-289.6402313,31.17376737,1600kWh-800kW
3/17/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,3564,-2809,1660,1968,-24679.7444,-12274.1086,-9694.860386,12405.6358,372169.074,2579.248214,77377.44642,-142560,-66400,-78720,76160,-12320,0.21716296,549.0319641,-724.1525505,48.36090401,1600kWh-800kW
3/18/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2061,-2783,1658,1918,-21180.242,-9607.8144,-7687.876133,11572.4276,347172.828,1919.938267,57598.148,-82440,-66320,-76720,16120,-10400,0.144124232,1261.879943,-406.8882646,35.9988425,1600kWh-800kW
3/19/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1653,-2746,1012,1590,-15497.4996,-6300.274,-5122.3967,9197.2256,275916.768,1177.8773,35336.319,-66120,-40480,-63600,25640,-23120,-0.049215646,2728.17163,-55.22213206,22.08519938,1600kWh-800kW
3/20/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1427,-2804,972,1540,-15235.1386,-5851.1872,-4681.243963,9383.9514,281518.542,1169.943237,35098.29712,-57080,-38880,-61600,18200,-22720,-0.047487451,2957.277832,-51.34689478,21.9364357,1600kWh-800kW
3/21/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1534,-2599,1222,1556,-16343.2508,-8004.2636,-6872.377649,8338.9872,250169.616,1131.885951,33956.57852,-61360,-48880,-62240,12480,-13360,0.017316494,1988.159555,-37.78354444,21.22286157,1600kWh-800kW
3/22/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1172,-2664,806,1606,-9834.1265,-5464.1604,-3584.246083,4369.9661,131098.983,1879.914317,56397.42952,-46880,-32240,-64240,14640,-32000,0.035378447,2280.756871,-389.4612377,35.24839345,1600kWh-800kW
4/6/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1982,-2300,1172,1626,-14098.2394,-7416.1606,-5340.897245,6682.0788,200462.364,2075.263355,62257.90066,-79280,-46880,-65040,32400,-18160,0.129869711,1289.828159,-482.4668072,38.91118791,1600kWh-800kW
4/7/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1753,-2763,1552,2150,-19039.1088,-8566.8236,-7494.138214,10472.2852,314168.556,1072.685386,32180.56158,-70120,-62080,-86000,8040,-23920,-0.094422523,1791.804485,-9.688105488,20.11285098,1600kWh-800kW
4/8/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1342,-2683,1230,2030,-14913.468,-6497.8822,-5436.472751,8415.5858,252467.574,1061.409449,31842.28347,-53680,-49200,-81200,4480,-32000,,3010.799986,-1.50E-05,19.90142717,1600kWh-800kW
4/9/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1403,-2702,1028,1780,-15992.1592,-7034.0116,-5669.842079,8958.1476,268744.428,1364.169521,40925.08563,-56120,-41120,-71200,15000,-30080,-0.065642991,2929.010572,-143.3837576,25.57817852,1600kWh-800kW
4/10/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2034,-2439,1034,1806,-15447.9707,-7604.2358,-6551.964414,7843.7349,235312.047,1052.271386,31568.14158,-81360,-41360,-72240,40000,-30880,,1851.719986,-1.50E-05,19.73008849,1600kWh-800kW
4/11/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1342,-431,1158,1774,-15785.0602,-14416.5368,-12910.36288,1368.5234,41055.702,1506.173924,45185.21772,-53680,-46320,-70960,7360,-24640,0.015106378,0,0,28.24076107,1600kWh-800kW
4/12/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1332,-3030,1332,1770,-13704.3274,-6929.064,-5874.940304,6775.2634,203257.902,1054.123696,31623.71089,-53280,-53280,-70800,0,-17520,-0.029714533,4241.639986,-1.50E-05,19.7648193,1600kWh-800kW
5/4/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1178,-2545,942,1598,-13355.45,-5483.8826,-4424.695923,7871.5674,236147.022,1059.186677,31775.60031,-47120,-37680,-63920,9440,-26240,-0.137088481,3123.119986,-1.50E-05,19.85975019,1600kWh-800kW
5/5/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1517,-356,1284,1906,-15373.0521,-13717.176,-12207.64646,1655.8761,49676.283,1509.52954,45285.88621,-60680,-51360,-76240,9320,-24880,0.014233557,0,0,28.30367888,1600kWh-800kW
5/6/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1387,-804,1008,1552,-13917.9348,-10064.8348,-8551.483189,3853.1,115593,1513.351611,45400.54833,-55480,-40320,-62080,15160,-21760,0.032919552,0,0,28.37534271,1600kWh-800kW
5/7/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2408,-2929,1422,1728,-22149.7157,-9719.7308,-8214.956231,12429.9849,372899.547,1504.774569,45143.23706,-96320,-56880,-69120,39440,-12240,0.080256475,963.7865986,-210.2284476,28.21452316,1600kWh-800kW
5/8/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2133,-1474,2120,2183.510194,-23784.7091,-17438.9086,-15773.51977,6345.8005,190374.015,1665.388835,49961.66504,-85320,-84800,-87340.40774,520,-2540.407742,0.146026044,0,-106.6,31.22604065,1600kWh-800kW
5/9/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2194,-1400,1696,2156,-22054.4262,-16527.6072,-15021.43328,5526.819,165804.57,1506.173924,45185.21772,-87760,-67840,-86240,19920,-18400,0.049647613,0,0,28.24076107,1600kWh-800kW
5/10/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2672,-2804,1424,2224,-19972.2792,-10914.492,-8517.313524,9057.7872,271733.616,2397.178476,71915.35428,-106880,-56960,-88960,49920,-32000,0.109756682,185.64,-596.14,44.94709642,1600kWh-800kW
6/22/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,3435,-1099,2922,2942.22684,-26592.366,-21686.6526,-20172.54354,4905.7134,147171.402,1514.109057,45423.27171,-137400,-116880,-117689.0736,20520,-809.0736073,0.134240023,0,0,28.38954482,1600kWh-800kW
6/23/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2540,-481,2268,2422,-25685.0884,-23642.0342,-22135.86028,2043.0542,61291.626,1506.173924,45185.21772,-101600,-90720,-96880,10880,-6160,0.109078941,0,0,28.24076107,1600kWh-800kW
6/24/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2728,-2668,1632,2058,-22154.6196,-12173.113,-10384.71814,9981.5066,299445.198,1788.394863,53651.84589,-109120,-65280,-82320,43840,-17040,0.096789283,0,-223.86,33.53240368,1600kWh-800kW
6/25/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1552,-2359,970,1770,-7326.6128,-3205.9698,-2680.213678,4120.643,123619.29,525.7561223,15772.68367,-62080,-38800,-70800,23280,-32000,,2881.47923,-62.97260474,9.857927293,1600kWh-800kW
6/26/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1000,-1964,686,1104,-8741.8473,-4477.8264,-2890.303375,4264.0209,127920.627,1587.523025,47625.69075,-40000,-27440,-44160,12560,-16720,0.070153048,1901.638672,-250.9213958,29.76605672,1600kWh-800kW
6/27/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1245,-861,1016,1468,-12562.3556,-8983.5852,-7469.151233,3578.7704,107363.112,1514.433967,45433.01901,-49800,-40640,-58720,9160,-18080,0.052546824,0,0,28.39563688,1600kWh-800kW
6/28/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2010,-848,1700,1848,-19791.3234,-16959.9418,-15444.16636,2831.3816,84941.448,1515.775438,45473.26314,-80400,-68000,-73920,12400,-5920,0.111463085,0,0,28.42078946,1600kWh-800kW
7/13/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2623.471,-1127,1764.471,2047.913,-20426.01557,-16961.58027,-15446.03495,3464.4353,103933.059,1515.545313,45466.3594,-104938.84,-70578.84,-81916.52,34360,-11337.68,0.086107945,0,0,28.41647462,1600kWh-800kW
7/14/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,3173.045,-1954,2678.045,2841.556,-28860.94371,-23673.88141,-22167.70749,5187.0623,155611.869,1506.173924,45185.21772,-126921.8,-107121.8,-113662.24,19800,-6540.44,0.107329036,0,0,28.24076107,1600kWh-800kW
7/15/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2078.301,-1024,1787.584,2286.278,-22121.60485,-19013.21395,-17507.04003,3108.3909,93251.727,1506.173924,45185.21772,-83132.04,-71503.36,-91451.12,11628.68,-19947.76,0.041532991,0,0,28.24076107,1600kWh-800kW
7/16/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,3082.848,-2129,1521.995,1998,-25024.45131,-16458.49788,-14466.19039,8565.95343,256978.6029,1992.307487,59769.22462,-123313.92,-60879.8,-79920,62434.12,-19040.2,0.115016251,20.27142,-328,37.35576539,1600kWh-800kW
7/17/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,2334.505,-659,2008.09,2807.505,-24752.08628,-22810.71158,-21304.53766,1941.3747,58241.241,1506.173924,45185.21772,-93380.2,-80323.6,-112300.2,13056.6,-31976.6,-0.041952558,0,0,28.24076107,1600kWh-800kW
7/18/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1707.089,-1699,1430.132,2100,-19224.76606,-13646.74236,-12140.56844,5578.0237,167340.711,1506.173924,45185.21772,-68283.56,-57205.28,-84000,11078.28,-26794.72,0.001201578,0,0,28.24076107,1600kWh-800kW
7/19/20,TRUE,TRUE,0.41,340,1600,800,2cd,1,1607.73,-1142,1254.026,1714.118,-16250.65446,-11564.85306,-10054.78389,4685.8014,140574.042,1510.069169,45302.07506,-64309.2,-50161.04,-68564.72,14148.16,-18403.68,0.050217494,0,0,28.31379691,1600kWh-800kW
3/16/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,2881,-2977,1654,1748,-23047.9378,-10890.5644,-8964.895627,12157.3734,364721.202,1925.668773,57770.06318,-115240,-66160,-69920,49080,-3760,0.127888087,600.4285569,-289.640235,28.88503159,2000kWh-1000kW
3/17/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,3564,-2809,1660,2168,-24679.7444,-12274.1086,-9068.498758,12405.6358,372169.074,3205.609842,96168.29527,-142560,-66400,-86720,76160,-20320,0.199155828,389.7445225,-891.6085789,48.08414764,2000kWh-1000kW
3/18/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,2061,-2783,1658,2118,-21180.242,-9607.8144,-7423.51167,11572.4276,347172.828,2184.30273,65529.08191,-82440,-66320,-84720,16120,-18400,0.102043165,1261.87994,-406.8882683,32.76454096,2000kWh-1000kW
3/19/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1653,-2746,1012,1790,-15497.4996,-6300.274,-4858.032236,9197.2256,275916.768,1442.241764,43267.25291,-66120,-40480,-71600,25640,-31120,-0.076727815,2728.171627,-55.2221358,21.63362646,2000kWh-1000kW
3/20/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1427,-2804,972,1740,-15235.1386,-5851.1872,-4418.423091,9383.9514,281518.542,1432.764109,42982.92328,-57080,-38880,-69600,18200,-30720,-0.075541733,2957.277828,-51.34689852,21.49146164,2000kWh-1000kW
3/21/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1534,-2599,1222,1756,-16343.2508,-8004.2636,-6601.313998,8338.9872,250169.616,1402.949602,42088.48806,-61360,-48880,-70240,12480,-21360,-0.009500421,1988.159552,-37.78354818,21.04424403,2000kWh-1000kW
3/22/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1172,-2664,806,1806,-9834.1265,-5464.1604,-3285.922602,4369.9661,131098.983,2178.237798,65347.13394,-46880,-32240,-72240,14640,-40000,0.012241968,2280.756868,-389.4612414,32.67356697,2000kWh-1000kW
4/6/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1982,-2300,1172,1826,-14098.2394,-7416.1606,-5078.076373,6682.0788,200462.364,2338.084227,70142.52682,-79280,-46880,-73040,32400,-26160,0.089737775,1289.828155,-482.4668109,35.07126341,2000kWh-1000kW
4/7/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1753,-2763,1552,2350,-19039.1088,-8566.8236,-7231.811292,10472.2852,314168.556,1335.012308,40050.36925,-70120,-62080,-94000,8040,-31920,-0.120335309,1791.804481,-9.688109226,20.02518463,2000kWh-1000kW
4/8/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1342,-2683,1230,2230,-14913.468,-6497.8822,-5173.651879,8415.5858,252467.574,1324.230321,39726.90962,-53680,-49200,-89200,4480,-40000,,3010.799982,-1.87E-05,19.86345481,2000kWh-1000kW
4/9/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1403,-2702,1028,1980,-15992.1592,-7034.0116,-5406.527258,8958.1476,268744.428,1627.484342,48824.53027,-56120,-41120,-79200,15000,-38080,-0.092490926,2929.010568,-143.3837614,24.41226513,2000kWh-1000kW
4/10/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,2034,-2439,1034,2006,-15447.9707,-7604.2358,-6277.103527,7843.7349,235312.047,1327.132273,39813.96819,-81360,-41360,-80240,40000,-38880,,1851.719982,-1.87E-05,19.9069841,2000kWh-1000kW
4/11/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1342,-431,1158,1974,-15785.0602,-14416.5368,-12520.87701,1368.5234,41055.702,1895.659793,56869.79378,-53680,-46320,-78960,7360,-32640,0.007754005,0,0,28.43489689,2000kWh-1000kW
4/12/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1332,-3030,1332,1970,-13704.3274,-6929.064,-5603.012241,6775.2634,203257.902,1326.051759,39781.55277,-53280,-53280,-78800,0,-25520,-0.056667609,4241.639982,-1.87E-05,19.89077638,2000kWh-1000kW
5/4/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1178,-2545,942,1798,-13355.45,-5483.8826,-4150.251806,7871.5674,236147.022,1333.630794,40008.92382,-47120,-37680,-71920,9440,-34240,-0.155857843,3123.119982,-1.87E-05,20.00446191,2000kWh-1000kW
5/5/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1517,-356,1284,2106,-15373.0521,-13717.176,-11825.30344,1655.8761,49676.283,1891.872563,56756.17689,-60680,-51360,-84240,9320,-32880,0.005925571,0,0,28.37808845,2000kWh-1000kW
5/6/20,TRUE,TRUE,0.41,340,2000,1000,2cd,1,1387,-804,1008,1752,-13917.9348,-10064.8348,-8163.921932,3853.1,115593,1900.912868,57027.38605,-55480,-40320,-70080,15160,-29760,0.022597817,0,0,28.51369303,2000kWh-1000kW
